VF,LCD (Å),PLD (Å),SA (m2/g ),Pressure (Pa),Adsorption (cm3 STP/gr)
0.7646,8.54706,6.43178,4104.38,1000000,142.8777126
0.7646,8.54706,6.43178,4104.38,5000000,315.0519686
0.7646,8.54706,6.43178,4104.38,10000000,369.8122114
0.7108,10.8507,4.21913,3845.71,1,0.000439836
0.7108,10.8507,4.21913,3845.71,5000,2.077720028
0.7108,10.8507,4.21913,3845.71,50000,20.11628949
0.7108,10.8507,4.21913,3845.71,100000,37.60924991
0.7108,10.8507,4.21913,3845.71,500000,146.3361351
0.7108,10.8507,4.21913,3845.71,1000000,220.7017839
0.7108,10.8507,4.21913,3845.71,5000000,352.4259836
0.7108,10.8507,4.21913,3845.71,10000000,387.6440537
0.6606,10.4656,7.25807,1257.39,1,2.69E-05
0.6606,10.4656,7.25807,1257.39,5000,0.094447407
0.6606,10.4656,7.25807,1257.39,50000,0.936475956
0.6606,10.4656,7.25807,1257.39,100000,1.8691843
0.6606,10.4656,7.25807,1257.39,500000,8.891987992
0.6606,10.4656,7.25807,1257.39,1000000,17.41037053
0.6606,10.4656,7.25807,1257.39,5000000,65.43775132
0.6606,10.4656,7.25807,1257.39,10000000,93.13841671
0.582,7.24568,4.22882,807.218,1,1.53E-05
0.582,7.24568,4.22882,807.218,5000,0.058205541
0.582,7.24568,4.22882,807.218,50000,0.587273946
0.582,7.24568,4.22882,807.218,100000,1.16505786
0.582,7.24568,4.22882,807.218,500000,5.616916941
0.582,7.24568,4.22882,807.218,1000000,10.49655213
0.582,7.24568,4.22882,807.218,5000000,36.80230954
0.582,7.24568,4.22882,807.218,10000000,52.50902506
0.7732,10.2655,8.18203,2985.1,1,9.82E-05
0.7732,10.2655,8.18203,2985.1,5000,0.581719165
0.7732,10.2655,8.18203,2985.1,50000,5.74059519
0.7732,10.2655,8.18203,2985.1,100000,11.43683595
0.7732,10.2655,8.18203,2985.1,500000,54.4263539
0.7732,10.2655,8.18203,2985.1,1000000,102.7420585
0.7732,10.2655,8.18203,2985.1,5000000,300.4977711
0.7732,10.2655,8.18203,2985.1,10000000,368.9906706
0.6752,15.0227,4.23694,2407.37,1,0.000469833
0.6752,15.0227,4.23694,2407.37,5000,2.506915892
0.6752,15.0227,4.23694,2407.37,50000,21.97551767
0.6752,15.0227,4.23694,2407.37,100000,39.7496829
0.6752,15.0227,4.23694,2407.37,500000,111.8949075
0.6752,15.0227,4.23694,2407.37,1000000,152.6418577
0.6752,15.0227,4.23694,2407.37,5000000,243.2558172
0.6752,15.0227,4.23694,2407.37,10000000,272.9105673
0.7926,18.8853,7.91531,3768.23,1,0.000139644
0.7926,18.8853,7.91531,3768.23,5000,0.866643379
0.7926,18.8853,7.91531,3768.23,50000,8.609261671
0.7926,18.8853,7.91531,3768.23,100000,17.01120573
0.7926,18.8853,7.91531,3768.23,500000,77.32012126
0.7926,18.8853,7.91531,3768.23,1000000,141.9897982
0.7926,18.8853,7.91531,3768.23,5000000,366.1216518
0.7926,18.8853,7.91531,3768.23,10000000,453.4066807
0.6996,6.503,4.33861,3143.89,1,5.32E-05
0.6996,6.503,4.33861,3143.89,5000,0.317735177
0.6996,6.503,4.33861,3143.89,50000,3.178131368
0.6996,6.503,4.33861,3143.89,100000,6.33943793
0.6996,6.503,4.33861,3143.89,500000,29.79984
0.6996,6.503,4.33861,3143.89,1000000,57.02417171
0.6996,6.503,4.33861,3143.89,5000000,166.9385967
0.6996,6.503,4.33861,3143.89,10000000,207.2478206
0.6338,11.1209,6.65331,1526.88,1,0.000399323
0.6338,11.1209,6.65331,1526.88,5000,1.400469397
0.6338,11.1209,6.65331,1526.88,50000,12.96763623
0.6338,11.1209,6.65331,1526.88,100000,23.52988773
0.6338,11.1209,6.65331,1526.88,500000,73.76728609
0.6338,11.1209,6.65331,1526.88,1000000,102.755668
0.6338,11.1209,6.65331,1526.88,5000000,157.0446357
0.6338,11.1209,6.65331,1526.88,10000000,174.0096159
0.7142,11.0389,6.32706,2799.67,1,0.000425334
0.7142,11.0389,6.32706,2799.67,5000,1.718342355
0.7142,11.0389,6.32706,2799.67,50000,14.26498079
0.7142,11.0389,6.32706,2799.67,100000,24.64217787
0.7142,11.0389,6.32706,2799.67,500000,82.72336868
0.7142,11.0389,6.32706,2799.67,1000000,133.8716963
0.7142,11.0389,6.32706,2799.67,5000000,267.2869026
0.7142,11.0389,6.32706,2799.67,10000000,307.7795706
0.8226,14.2439,11.557,3642.38,1,0.000163141
0.8226,14.2439,11.557,3642.38,5000,0.505913898
0.8226,14.2439,11.557,3642.38,50000,5.042972861
0.8226,14.2439,11.557,3642.38,100000,10.0910257
0.8226,14.2439,11.557,3642.38,500000,47.26638405
0.8226,14.2439,11.557,3642.38,1000000,91.02930022
0.8226,14.2439,11.557,3642.38,5000000,327.1942145
0.8226,14.2439,11.557,3642.38,10000000,457.7435912
0.743,6.18287,5.26913,2534.28,1,7.16E-06
0.743,6.18287,5.26913,2534.28,5000,0.195242211
0.743,6.18287,5.26913,2534.28,50000,1.957935886
0.743,6.18287,5.26913,2534.28,100000,3.887734752
0.743,6.18287,5.26913,2534.28,500000,18.86502589
0.743,6.18287,5.26913,2534.28,1000000,35.25046585
0.743,6.18287,5.26913,2534.28,5000000,116.0690421
0.743,6.18287,5.26913,2534.28,10000000,152.3381775
0.7,10.4034,2.52524,1874.82,1,4.64E-05
0.7,10.4034,2.52524,1874.82,5000,0.369177456
0.7,10.4034,2.52524,1874.82,50000,3.634092385
0.7,10.4034,2.52524,1874.82,100000,7.254690831
0.7,10.4034,2.52524,1874.82,500000,32.99188243
0.7,10.4034,2.52524,1874.82,1000000,61.35071458
0.7,10.4034,2.52524,1874.82,5000000,167.0237207
0.7,10.4034,2.52524,1874.82,10000000,204.4918997
0.6666,17.3855,6.83963,2163.48,1,0.000239509
0.6666,17.3855,6.83963,2163.48,5000,1.141248767
0.6666,17.3855,6.83963,2163.48,50000,9.742925533
0.6666,17.3855,6.83963,2163.48,100000,17.10895633
0.6666,17.3855,6.83963,2163.48,500000,57.3260522
0.6666,17.3855,6.83963,2163.48,1000000,90.71628965
0.6666,17.3855,6.83963,2163.48,5000000,200.248187
0.6666,17.3855,6.83963,2163.48,10000000,246.6982881
0.7774,20.4608,11.4837,2900.02,1,0.000129545
0.7774,20.4608,11.4837,2900.02,5000,0.840906306
0.7774,20.4608,11.4837,2900.02,50000,8.078452999
0.7774,20.4608,11.4837,2900.02,100000,15.39076117
0.7774,20.4608,11.4837,2900.02,500000,59.03611849
0.7774,20.4608,11.4837,2900.02,1000000,98.32526636
0.7774,20.4608,11.4837,2900.02,5000000,258.7307533
0.7774,20.4608,11.4837,2900.02,10000000,347.0453235
0.7296,9.09166,6.13483,2943.87,1,0.00026633
0.7296,9.09166,6.13483,2943.87,5000,1.238926722
0.7296,9.09166,6.13483,2943.87,50000,12.18615909
0.7296,9.09166,6.13483,2943.87,100000,23.49696907
0.7296,9.09166,6.13483,2943.87,500000,92.36027417
0.7296,9.09166,6.13483,2943.87,1000000,144.0237739
0.7296,9.09166,6.13483,2943.87,5000000,249.8858874
0.7296,9.09166,6.13483,2943.87,10000000,280.6162344
0.4948,7.82098,6.43142,912.782,1,0.005585712
0.4948,7.82098,6.43142,912.782,5000,14.50258207
0.4948,7.82098,6.43142,912.782,50000,40.87162494
0.4948,7.82098,6.43142,912.782,100000,55.30551159
0.4948,7.82098,6.43142,912.782,500000,92.09918682
0.4948,7.82098,6.43142,912.782,1000000,104.7668621
0.4948,7.82098,6.43142,912.782,5000000,122.8862157
0.4948,7.82098,6.43142,912.782,10000000,126.4508144
0.6706,8.72596,4.78582,2891.46,1,0.00044819
0.6706,8.72596,4.78582,2891.46,5000,2.200526407
0.6706,8.72596,4.78582,2891.46,50000,18.21836041
0.6706,8.72596,4.78582,2891.46,100000,32.42348485
0.6706,8.72596,4.78582,2891.46,500000,97.58373852
0.6706,8.72596,4.78582,2891.46,1000000,140.8203389
0.6706,8.72596,4.78582,2891.46,5000000,236.1595958
0.6706,8.72596,4.78582,2891.46,10000000,266.5639157
0.468,9.13832,7.15944,566.32,1,0.000181987
0.468,9.13832,7.15944,566.32,5000,0.971537931
0.468,9.13832,7.15944,566.32,50000,8.917334799
0.468,9.13832,7.15944,566.32,100000,16.54979011
0.468,9.13832,7.15944,566.32,500000,43.50455944
0.468,9.13832,7.15944,566.32,1000000,52.74320862
0.468,9.13832,7.15944,566.32,5000000,65.17700488
0.468,9.13832,7.15944,566.32,10000000,68.75518374
0.6834,10.9344,7.53577,2778.79,1,0.000226416
0.6834,10.9344,7.53577,2778.79,5000,1.265404054
0.6834,10.9344,7.53577,2778.79,50000,12.07439562
0.6834,10.9344,7.53577,2778.79,100000,22.84728533
0.6834,10.9344,7.53577,2778.79,500000,83.89142496
0.6834,10.9344,7.53577,2778.79,1000000,130.7835844
0.6834,10.9344,7.53577,2778.79,5000000,250.2930494
0.6834,10.9344,7.53577,2778.79,10000000,290.2406239
0.471,6.92026,6.59227,787.578,1,0.000220745
0.471,6.92026,6.59227,787.578,5000,1.20743178
0.471,6.92026,6.59227,787.578,50000,10.58204394
0.471,6.92026,6.59227,787.578,100000,18.17868768
0.471,6.92026,6.59227,787.578,500000,48.09724688
0.471,6.92026,6.59227,787.578,1000000,63.78442355
0.471,6.92026,6.59227,787.578,5000000,115.2267729
0.471,6.92026,6.59227,787.578,10000000,140.8660249
0.592,8.48774,6.12459,1639.31,1,0.00027261
0.592,8.48774,6.12459,1639.31,5000,1.309161341
0.592,8.48774,6.12459,1639.31,50000,12.19480724
0.592,8.48774,6.12459,1639.31,100000,22.9210616
0.592,8.48774,6.12459,1639.31,500000,78.04496452
0.592,8.48774,6.12459,1639.31,1000000,107.8963755
0.592,8.48774,6.12459,1639.31,5000000,159.8768551
0.592,8.48774,6.12459,1639.31,10000000,175.83649
0.5998,10.6089,7.2431,893.804,1,7.73E-05
0.5998,10.6089,7.2431,893.804,5000,0.337637448
0.5998,10.6089,7.2431,893.804,50000,3.367680963
0.5998,10.6089,7.2431,893.804,100000,6.511299021
0.5998,10.6089,7.2431,893.804,500000,27.09654687
0.5998,10.6089,7.2431,893.804,1000000,46.68775561
0.5998,10.6089,7.2431,893.804,5000000,102.6604102
0.5998,10.6089,7.2431,893.804,10000000,120.7490635
0.8506,14.2292,13.1937,5299.5,1,0.000170949
0.8506,14.2292,13.1937,5299.5,5000,0.685121632
0.8506,14.2292,13.1937,5299.5,50000,6.840131486
0.8506,14.2292,13.1937,5299.5,100000,13.59381351
0.8506,14.2292,13.1937,5299.5,500000,63.9235553
0.8506,14.2292,13.1937,5299.5,1000000,123.8776542
0.8506,14.2292,13.1937,5299.5,5000000,446.9131679
0.8506,14.2292,13.1937,5299.5,10000000,626.3944555
0.8726,23.7283,19.638,5120.87,1,0.000195623
0.8726,23.7283,19.638,5120.87,5000,0.758081896
0.8726,23.7283,19.638,5120.87,50000,7.534091565
0.8726,23.7283,19.638,5120.87,100000,15.04122732
0.8726,23.7283,19.638,5120.87,500000,70.14166118
0.8726,23.7283,19.638,5120.87,1000000,133.8960866
0.8726,23.7283,19.638,5120.87,5000000,450.3891955
0.8726,23.7283,19.638,5120.87,10000000,637.8965714
0.9154,21.8281,20.5859,6179.32,1,0.000188582
0.9154,21.8281,20.5859,6179.32,5000,0.731617398
0.9154,21.8281,20.5859,6179.32,50000,7.291374017
0.9154,21.8281,20.5859,6179.32,100000,14.56836001
0.9154,21.8281,20.5859,6179.32,500000,71.48005077
0.9154,21.8281,20.5859,6179.32,1000000,136.025349
0.9154,21.8281,20.5859,6179.32,5000000,568.7724217
0.9154,21.8281,20.5859,6179.32,10000000,928.9578549
0.9292,23.0353,21.6072,6105.88,1,0.000141225
0.9292,23.0353,21.6072,6105.88,5000,0.742642988
0.9292,23.0353,21.6072,6105.88,50000,7.506014486
0.9292,23.0353,21.6072,6105.88,100000,14.91026906
0.9292,23.0353,21.6072,6105.88,500000,73.58943248
0.9292,23.0353,21.6072,6105.88,1000000,139.9483197
0.9292,23.0353,21.6072,6105.88,5000000,592.9223734
0.9292,23.0353,21.6072,6105.88,10000000,975.9313232
0.733,7.98338,7.19596,3553.36,1,0.000376559
0.733,7.98338,7.19596,3553.36,5000,1.667599785
0.733,7.98338,7.19596,3553.36,50000,16.22051417
0.733,7.98338,7.19596,3553.36,100000,30.77356944
0.733,7.98338,7.19596,3553.36,500000,123.2757069
0.733,7.98338,7.19596,3553.36,1000000,192.4002679
0.733,7.98338,7.19596,3553.36,5000000,332.9684954
0.733,7.98338,7.19596,3553.36,10000000,370.9446885
0.545,8.72809,3.86749,1271.87,1,0.000565043
0.545,8.72809,3.86749,1271.87,5000,2.623227076
0.545,8.72809,3.86749,1271.87,50000,19.18064879
0.545,8.72809,3.86749,1271.87,100000,29.80592579
0.545,8.72809,3.86749,1271.87,500000,66.989618
0.545,8.72809,3.86749,1271.87,1000000,85.9878184
0.545,8.72809,3.86749,1271.87,5000000,120.7797957
0.545,8.72809,3.86749,1271.87,10000000,131.2987312
0.6382,12.1705,3.00948,1448.18,1,0.000213772
0.6382,12.1705,3.00948,1448.18,5000,0.89717958
0.6382,12.1705,3.00948,1448.18,50000,8.810154749
0.6382,12.1705,3.00948,1448.18,100000,17.32071234
0.6382,12.1705,3.00948,1448.18,500000,68.43699948
0.6382,12.1705,3.00948,1448.18,1000000,104.9102726
0.6382,12.1705,3.00948,1448.18,5000000,170.7565938
0.6382,12.1705,3.00948,1448.18,10000000,186.5572884
0.7314,10.4732,8.63887,1569.96,1,3.50E-05
0.7314,10.4732,8.63887,1569.96,5000,0.085313992
0.7314,10.4732,8.63887,1569.96,50000,0.861203141
0.7314,10.4732,8.63887,1569.96,100000,1.725726798
0.7314,10.4732,8.63887,1569.96,500000,8.611145593
0.7314,10.4732,8.63887,1569.96,1000000,16.92259185
0.7314,10.4732,8.63887,1569.96,5000000,72.17087296
0.7314,10.4732,8.63887,1569.96,10000000,114.0190758
0.8104,10.7871,9.22291,4721.18,1,0.000127956
0.8104,10.7871,9.22291,4721.18,5000,0.733600927
0.8104,10.7871,9.22291,4721.18,50000,7.297690346
0.8104,10.7871,9.22291,4721.18,100000,14.51759579
0.8104,10.7871,9.22291,4721.18,500000,67.56522031
0.8104,10.7871,9.22291,4721.18,1000000,129.1784301
0.8104,10.7871,9.22291,4721.18,5000000,404.09908
0.8104,10.7871,9.22291,4721.18,10000000,516.7053145
0.813,12.082,9.91355,4692.86,1,0.000127956
0.813,12.082,9.91355,4692.86,5000,0.747331208
0.813,12.082,9.91355,4692.86,50000,7.393488548
0.813,12.082,9.91355,4692.86,100000,14.63045318
0.813,12.082,9.91355,4692.86,500000,66.77326385
0.813,12.082,9.91355,4692.86,1000000,126.0779529
0.813,12.082,9.91355,4692.86,5000000,397.9656185
0.813,12.082,9.91355,4692.86,10000000,515.7501412
0.6062,5.88115,4.91006,2388.68,1,0.00036425
0.6062,5.88115,4.91006,2388.68,5000,1.861750573
0.6062,5.88115,4.91006,2388.68,50000,17.64984498
0.6062,5.88115,4.91006,2388.68,100000,33.0198266
0.6062,5.88115,4.91006,2388.68,500000,109.2735508
0.6062,5.88115,4.91006,2388.68,1000000,147.5467265
0.6062,5.88115,4.91006,2388.68,5000000,211.3519008
0.6062,5.88115,4.91006,2388.68,10000000,229.488059
0.5518,8.64993,8.01633,1286.72,1,0.000121459
0.5518,8.64993,8.01633,1286.72,5000,0.706277097
0.5518,8.64993,8.01633,1286.72,50000,7.049821255
0.5518,8.64993,8.01633,1286.72,100000,13.4708799
0.5518,8.64993,8.01633,1286.72,500000,56.2456503
0.5518,8.64993,8.01633,1286.72,1000000,87.37915672
0.5518,8.64993,8.01633,1286.72,5000000,143.9118949
0.5518,8.64993,8.01633,1286.72,10000000,157.8130077
0.781,16.0531,15.7898,3838.8,1,0.000252164
0.781,16.0531,15.7898,3838.8,5000,1.091058277
0.781,16.0531,15.7898,3838.8,50000,10.53977248
0.781,16.0531,15.7898,3838.8,100000,20.41757559
0.781,16.0531,15.7898,3838.8,500000,83.35330312
0.781,16.0531,15.7898,3838.8,1000000,140.9227712
0.781,16.0531,15.7898,3838.8,5000000,343.2794622
0.781,16.0531,15.7898,3838.8,10000000,438.6578128
0.7822,7.07949,4.99162,6931.17,1,0.00010268
0.7822,7.07949,4.99162,6931.17,5000,0.230102297
0.7822,7.07949,4.99162,6931.17,50000,2.265855463
0.7822,7.07949,4.99162,6931.17,100000,4.529619966
0.7822,7.07949,4.99162,6931.17,500000,22.4666746
0.7822,7.07949,4.99162,6931.17,1000000,44.52928235
0.7822,7.07949,4.99162,6931.17,5000000,188.2270775
0.7822,7.07949,4.99162,6931.17,10000000,296.7823801
0.7058,8.02024,6.48918,3366.26,1,0.000598472
0.7058,8.02024,6.48918,3366.26,5000,3.125644171
0.7058,8.02024,6.48918,3366.26,50000,27.70979058
0.7058,8.02024,6.48918,3366.26,100000,50.91535707
0.7058,8.02024,6.48918,3366.26,500000,151.9725588
0.7058,8.02024,6.48918,3366.26,1000000,209.4632089
0.7058,8.02024,6.48918,3366.26,5000000,317.1304699
0.7058,8.02024,6.48918,3366.26,10000000,347.1910065
0.7882,15.8538,13.0893,3296.43,1,0.000239403
0.7882,15.8538,13.0893,3296.43,5000,1.056358987
0.7882,15.8538,13.0893,3296.43,50000,10.11719217
0.7882,15.8538,13.0893,3296.43,100000,19.31255974
0.7882,15.8538,13.0893,3296.43,500000,78.02749667
0.7882,15.8538,13.0893,3296.43,1000000,137.8604115
0.7882,15.8538,13.0893,3296.43,5000000,334.3078949
0.7882,15.8538,13.0893,3296.43,10000000,404.9502069
0.8444,11.455,9.77333,4968.9,1,0.000154195
0.8444,11.455,9.77333,4968.9,5000,0.612637903
0.8444,11.455,9.77333,4968.9,50000,6.118597946
0.8444,11.455,9.77333,4968.9,100000,12.27732595
0.8444,11.455,9.77333,4968.9,500000,59.16012705
0.8444,11.455,9.77333,4968.9,1000000,112.8377613
0.8444,11.455,9.77333,4968.9,5000000,417.4362156
0.8444,11.455,9.77333,4968.9,10000000,576.063255
0.8224,13.738,11.4264,4618.32,1,0.000128507
0.8224,13.738,11.4264,4618.32,5000,0.697984733
0.8224,13.738,11.4264,4618.32,50000,6.89929951
0.8224,13.738,11.4264,4618.32,100000,13.77236372
0.8224,13.738,11.4264,4618.32,500000,64.14181453
0.8224,13.738,11.4264,4618.32,1000000,124.0921031
0.8224,13.738,11.4264,4618.32,5000000,414.2262233
0.8224,13.738,11.4264,4618.32,10000000,547.0234014
0.7746,11.3906,6.9563,4512,1,0.000209157
0.7746,11.3906,6.9563,4512,5000,1.023962885
0.7746,11.3906,6.9563,4512,50000,10.19837066
0.7746,11.3906,6.9563,4512,100000,20.11194562
0.7746,11.3906,6.9563,4512,500000,87.91585272
0.7746,11.3906,6.9563,4512,1000000,155.5585475
0.7746,11.3906,6.9563,4512,5000000,361.9622876
0.7746,11.3906,6.9563,4512,10000000,430.2219122
0.7212,16.8024,4.60613,3604.43,1,0.000447776
0.7212,16.8024,4.60613,3604.43,5000,2.054664335
0.7212,16.8024,4.60613,3604.43,50000,18.99920229
0.7212,16.8024,4.60613,3604.43,100000,35.15135258
0.7212,16.8024,4.60613,3604.43,500000,115.5099146
0.7212,16.8024,4.60613,3604.43,1000000,174.2504901
0.7212,16.8024,4.60613,3604.43,5000000,329.0904427
0.7212,16.8024,4.60613,3604.43,10000000,380.8894897
0.7968,15.0711,13.1397,4514.6,1,0.000305758
0.7968,15.0711,13.1397,4514.6,5000,0.994934794
0.7968,15.0711,13.1397,4514.6,50000,9.677196372
0.7968,15.0711,13.1397,4514.6,100000,18.99444356
0.7968,15.0711,13.1397,4514.6,500000,80.74516745
0.7968,15.0711,13.1397,4514.6,1000000,143.9516162
0.7968,15.0711,13.1397,4514.6,5000000,389.7642472
0.7968,15.0711,13.1397,4514.6,10000000,496.7803124
0.7082,14.3729,4.52414,2756.36,1,0.000476412
0.7082,14.3729,4.52414,2756.36,5000,2.15161079
0.7082,14.3729,4.52414,2756.36,50000,19.02061634
0.7082,14.3729,4.52414,2756.36,100000,33.78602223
0.7082,14.3729,4.52414,2756.36,500000,107.4714683
0.7082,14.3729,4.52414,2756.36,1000000,156.7707221
0.7082,14.3729,4.52414,2756.36,5000000,281.2385483
0.7082,14.3729,4.52414,2756.36,10000000,325.192432
0.5528,5.63288,5.50957,1443.46,1,0.000700983
0.5528,5.63288,5.50957,1443.46,5000,3.354367501
0.5528,5.63288,5.50957,1443.46,50000,24.40366118
0.5528,5.63288,5.50957,1443.46,100000,39.6088562
0.5528,5.63288,5.50957,1443.46,500000,83.67449429
0.5528,5.63288,5.50957,1443.46,1000000,101.503214
0.5528,5.63288,5.50957,1443.46,5000000,136.6641228
0.5528,5.63288,5.50957,1443.46,10000000,147.4077062
0.7536,6.79463,6.1943,2595.13,1,4.26E-05
0.7536,6.79463,6.1943,2595.13,5000,0.179448714
0.7536,6.79463,6.1943,2595.13,50000,1.789146256
0.7536,6.79463,6.1943,2595.13,100000,3.547707154
0.7536,6.79463,6.1943,2595.13,500000,17.09317082
0.7536,6.79463,6.1943,2595.13,1000000,31.81003815
0.7536,6.79463,6.1943,2595.13,5000000,107.199345
0.7536,6.79463,6.1943,2595.13,10000000,144.4102612
0.7604,7.33631,5.31685,3923.75,1,6.94E-05
0.7604,7.33631,5.31685,3923.75,5000,0.275318838
0.7604,7.33631,5.31685,3923.75,50000,2.72876832
0.7604,7.33631,5.31685,3923.75,100000,5.416452346
0.7604,7.33631,5.31685,3923.75,500000,25.47199585
0.7604,7.33631,5.31685,3923.75,1000000,48.2747536
0.7604,7.33631,5.31685,3923.75,5000000,159.6828654
0.7604,7.33631,5.31685,3923.75,10000000,216.8069741
0.7068,11.2709,6.03691,2704.53,1,0.000105624
0.7068,11.2709,6.03691,2704.53,5000,0.516504561
0.7068,11.2709,6.03691,2704.53,50000,5.162564923
0.7068,11.2709,6.03691,2704.53,100000,10.19466466
0.7068,11.2709,6.03691,2704.53,500000,45.47927898
0.7068,11.2709,6.03691,2704.53,1000000,81.46632358
0.7068,11.2709,6.03691,2704.53,5000000,199.8163432
0.7068,11.2709,6.03691,2704.53,10000000,236.8035189
0.7402,15.486,6.62234,2927.8,1,0.000287835
0.7402,15.486,6.62234,2927.8,5000,1.320552306
0.7402,15.486,6.62234,2927.8,50000,12.16738466
0.7402,15.486,6.62234,2927.8,100000,22.53100262
0.7402,15.486,6.62234,2927.8,500000,79.10290217
0.7402,15.486,6.62234,2927.8,1000000,127.2713645
0.7402,15.486,6.62234,2927.8,5000000,267.0058307
0.7402,15.486,6.62234,2927.8,10000000,316.4442467
0.6498,6.88443,4.8384,3352.39,1,0.000143387
0.6498,6.88443,4.8384,3352.39,5000,0.849751849
0.6498,6.88443,4.8384,3352.39,50000,8.422014346
0.6498,6.88443,4.8384,3352.39,100000,16.60764415
0.6498,6.88443,4.8384,3352.39,500000,72.42334232
0.6498,6.88443,4.8384,3352.39,1000000,123.0637427
0.6498,6.88443,4.8384,3352.39,5000000,242.2349339
0.6498,6.88443,4.8384,3352.39,10000000,276.3581289
0.6726,7.13593,3.78757,2040.47,1,3.47E-06
0.6726,7.13593,3.78757,2040.47,5000,0.064676892
0.6726,7.13593,3.78757,2040.47,50000,0.651234688
0.6726,7.13593,3.78757,2040.47,100000,1.303322228
0.6726,7.13593,3.78757,2040.47,500000,6.395193571
0.6726,7.13593,3.78757,2040.47,1000000,12.38354423
0.6726,7.13593,3.78757,2040.47,5000000,49.32801767
0.6726,7.13593,3.78757,2040.47,10000000,75.86579282
0.7338,5.87384,4.7032,2665.28,1,1.73E-05
0.7338,5.87384,4.7032,2665.28,5000,0.110617198
0.7338,5.87384,4.7032,2665.28,50000,1.098346091
0.7338,5.87384,4.7032,2665.28,100000,2.205841382
0.7338,5.87384,4.7032,2665.28,500000,10.84937583
0.7338,5.87384,4.7032,2665.28,1000000,21.03090616
0.7338,5.87384,4.7032,2665.28,5000000,82.61457812
0.7338,5.87384,4.7032,2665.28,10000000,122.104465
0.7974,10.3198,7.54281,5444.55,1,0.000181078
0.7974,10.3198,7.54281,5444.55,5000,0.799802654
0.7974,10.3198,7.54281,5444.55,50000,7.940184228
0.7974,10.3198,7.54281,5444.55,100000,15.77843826
0.7974,10.3198,7.54281,5444.55,500000,73.61069363
